time: 1588269097, Messages: 0, Members Joined 0time: 1588269102, Messages: 0, Members Joined 0time: 1588269107, Messages: 0, Members Joined 0time: 1588269112, Messages: 0, Members Joined 0time: 1588269117, Messages: 0, Members Joined 0time: 1588269124.4648519, Messages: 0, Members Joined 0time: 1588269129.4713562, Messages: 0, Members Joined 0time: 1588269134.4778728, Messages: 0, Members Joined 0time: 1588269139.4858582, Messages: 0, Members Joined 0time: 1588269144.4853535, Messages: 0, Members Joined 0time: 1588269149.490853, Messages: 0, Members Joined 0time: 1588269154.4963732, Messages: 0, Members Joined 0time: 1588269159.5028741, Messages: 0, Members Joined 0time: 1588269164.5023532, Messages: 0, Members Joined 0time: 1588269169.5093548, Messages: 0, Members Joined 0time: 1588269174.516356, Messages: 0, Members Joined 0time: 1588269179.5218625, Messages: 0, Members Joined 0time: 1588269184.5373557, Messages: 0, Members Joined 0time: 1588269189.5423524, Messages: 0, Members Joined 0time: 1588269194.5493543, Messages: 0, Members Joined 0time: 1588269199.5553539, Messages: 0, Members Joined 0time: 1588269204.5688562, Messages: 0, Members Joined 0time: 1588269209.571371, Messages: 0, Members Joined 0time: 1588269214.5778565, Messages: 0, Members Joined 0time: 1588269219.5838552, Messages: 0, Members Joined 0time: 1588269224.6033542, Messages: 0, Members Joined 0time: 1588269229.6138558, Messages: 0, Members Joined 0time: 1588269234.6238546, Messages: 0, Members Joined 0time: 1588269294, Messages: 0, Members Joined 0
time: 1588269299, Messages: 1, Members Joined 0
time: 1588273225, Messages: 0, Members Joined 0
time: 1588273230, Messages: 0, Members Joined 0
time: 1588273235, Messages: 0, Members Joined 0
time: 1588273240, Messages: 0, Members Joined 0
time: 1588273245, Messages: 0, Members Joined 0
time: 1588273250, Messages: 0, Members Joined 0
time: 1588273255, Messages: 0, Members Joined 0
time: 1588273260, Messages: 0, Members Joined 0
time: 1588273265, Messages: 0, Members Joined 0
time: 1588273270, Messages: 0, Members Joined 0
time: 1588273275, Messages: 0, Members Joined 0
time: 1588273280, Messages: 0, Members Joined 0
time: 1588273285, Messages: 0, Members Joined 0
time: 1588273290, Messages: 0, Members Joined 0
time: 1588273295, Messages: 0, Members Joined 0
time: 1588273300, Messages: 0, Members Joined 0
time: 1588273305, Messages: 0, Members Joined 0
time: 1588273310, Messages: 0, Members Joined 0
time: 1588273315, Messages: 0, Members Joined 0
time: 1588273320, Messages: 0, Members Joined 0
time: 1588273325, Messages: 0, Members Joined 0
time: 1588273330, Messages: 0, Members Joined 0
time: 1588273335, Messages: 0, Members Joined 0
time: 1588273340, Messages: 0, Members Joined 0
time: 1588273345, Messages: 0, Members Joined 0
time: 1588273350, Messages: 0, Members Joined 0
time: 1588273355, Messages: 0, Members Joined 0
time: 1588273360, Messages: 0, Members Joined 0
time: 1588273365, Messages: 0, Members Joined 0
time: 1588273370, Messages: 0, Members Joined 0
time: 1588273375, Messages: 0, Members Joined 0
time: 1588273380, Messages: 0, Members Joined 0
time: 1588273385, Messages: 0, Members Joined 0
time: 1588273390, Messages: 0, Members Joined 0
time: 1588273395, Messages: 0, Members Joined 0
time: 1588273400, Messages: 0, Members Joined 0
time: 1588273405, Messages: 0, Members Joined 0
time: 1588273410, Messages: 0, Members Joined 0
time: 1588273415, Messages: 0, Members Joined 0
time: 1588273420, Messages: 0, Members Joined 0
time: 1588273425, Messages: 0, Members Joined 0
time: 1588273430, Messages: 0, Members Joined 0
time: 1588273435, Messages: 0, Members Joined 0
time: 1588273440, Messages: 0, Members Joined 0
time: 1588273445, Messages: 0, Members Joined 0
time: 1588273450, Messages: 0, Members Joined 0
time: 1588273455, Messages: 0, Members Joined 0
time: 1588273460, Messages: 0, Members Joined 0
time: 1588273465, Messages: 0, Members Joined 0
time: 1588273470, Messages: 0, Members Joined 0
time: 1588273475, Messages: 0, Members Joined 0
time: 1588273480, Messages: 0, Members Joined 0
time: 1588273485, Messages: 0, Members Joined 0
time: 1588273490, Messages: 0, Members Joined 0
time: 1588273495, Messages: 0, Members Joined 0
time: 1588273500, Messages: 0, Members Joined 0
time: 1588273505, Messages: 0, Members Joined 0
time: 1588273510, Messages: 0, Members Joined 0
time: 1588273515, Messages: 0, Members Joined 0
time: 1588273520, Messages: 0, Members Joined 0
time: 1588273525, Messages: 0, Members Joined 0
time: 1588273530, Messages: 0, Members Joined 0
time: 1588273535, Messages: 0, Members Joined 0
time: 1588273540, Messages: 0, Members Joined 0
time: 1588273545, Messages: 0, Members Joined 0
time: 1588273550, Messages: 0, Members Joined 0
time: 1588273556, Messages: 0, Members Joined 0
time: 1588273561, Messages: 0, Members Joined 0
time: 1588273566, Messages: 0, Members Joined 0
time: 1588273571, Messages: 0, Members Joined 0
time: 1588273576, Messages: 0, Members Joined 0
time: 1588273581, Messages: 0, Members Joined 0
time: 1588273586, Messages: 0, Members Joined 0
time: 1588273591, Messages: 0, Members Joined 0
time: 1588273596, Messages: 0, Members Joined 0
time: 1588273601, Messages: 0, Members Joined 0
time: 1588273606, Messages: 0, Members Joined 0
time: 1588273611, Messages: 0, Members Joined 0
time: 1588273616, Messages: 0, Members Joined 0
time: 1588273621, Messages: 0, Members Joined 0
time: 1588273626, Messages: 0, Members Joined 0
time: 1588273631, Messages: 0, Members Joined 0
time: 1588273636, Messages: 0, Members Joined 0
time: 1588273641, Messages: 0, Members Joined 0
time: 1588273646, Messages: 0, Members Joined 0
time: 1588273651, Messages: 0, Members Joined 0
time: 1588273656, Messages: 0, Members Joined 0
time: 1588273661, Messages: 0, Members Joined 0
time: 1588273666, Messages: 0, Members Joined 0
time: 1588273671, Messages: 0, Members Joined 0
time: 1588273676, Messages: 0, Members Joined 0
time: 1588273681, Messages: 0, Members Joined 0
time: 1588273686, Messages: 0, Members Joined 0
time: 1588273691, Messages: 0, Members Joined 0
time: 1588273696, Messages: 0, Members Joined 0
time: 1588273701, Messages: 0, Members Joined 0
time: 1588273706, Messages: 0, Members Joined 0
time: 1588273711, Messages: 0, Members Joined 0
time: 1588273716, Messages: 0, Members Joined 0
time: 1588273721, Messages: 0, Members Joined 0
time: 1588273726, Messages: 0, Members Joined 0
time: 1588273731, Messages: 0, Members Joined 0
time: 1588273736, Messages: 0, Members Joined 0
time: 1588273741, Messages: 0, Members Joined 0
time: 1588273746, Messages: 0, Members Joined 0
time: 1588273751, Messages: 0, Members Joined 0
time: 1588273756, Messages: 0, Members Joined 0
time: 1588273761, Messages: 0, Members Joined 0
time: 1588273766, Messages: 0, Members Joined 0
time: 1588273774, Messages: 0, Members Joined 0
time: 1588273779, Messages: 0, Members Joined 0
time: 1588273784, Messages: 1, Members Joined 0
time: 1588273789, Messages: 0, Members Joined 0
time: 1588273794, Messages: 0, Members Joined 0
time: 1588273799, Messages: 0, Members Joined 0
time: 1588273804, Messages: 0, Members Joined 0
time: 1588273809, Messages: 0, Members Joined 0
time: 1588273815, Messages: 0, Members Joined 0
time: 1588273820, Messages: 1, Members Joined 0
time: 1588273825, Messages: 0, Members Joined 0
time: 1588273830, Messages: 0, Members Joined 0
time: 1588273835, Messages: 0, Members Joined 0
time: 1588273840, Messages: 0, Members Joined 0
time: 1588273845, Messages: 1, Members Joined 0
time: 1588273850, Messages: 0, Members Joined 0
time: 1588273855, Messages: 0, Members Joined 0
time: 1588273860, Messages: 0, Members Joined 0
time: 1588273865, Messages: 0, Members Joined 0
time: 1588273870, Messages: 0, Members Joined 0
time: 1588273875, Messages: 0, Members Joined 0
time: 1588273880, Messages: 0, Members Joined 0
time: 1588273885, Messages: 0, Members Joined 0
time: 1588273890, Messages: 0, Members Joined 0
time: 1588273895, Messages: 0, Members Joined 0
time: 1588273900, Messages: 0, Members Joined 0
time: 1588273905, Messages: 0, Members Joined 0
time: 1588273910, Messages: 0, Members Joined 0
time: 1588273919, Messages: 0, Members Joined 0
time: 1588273924, Messages: 1, Members Joined 0
time: 1588273929, Messages: 0, Members Joined 0
time: 1588273934, Messages: 0, Members Joined 0
time: 1588273939, Messages: 0, Members Joined 0
time: 1588273944, Messages: 0, Members Joined 0
time: 1588273949, Messages: 0, Members Joined 0
time: 1588273954, Messages: 0, Members Joined 0
time: 1588273959, Messages: 1, Members Joined 0
time: 1588273964, Messages: 0, Members Joined 0
time: 1588273969, Messages: 1, Members Joined 0
time: 1588273974, Messages: 0, Members Joined 0
time: 1588273979, Messages: 0, Members Joined 0
time: 1588273984, Messages: 0, Members Joined 0
time: 1588273989, Messages: 0, Members Joined 0
time: 1588273994, Messages: 0, Members Joined 0
time: 1588273999, Messages: 0, Members Joined 0
time: 1588274004, Messages: 0, Members Joined 0
time: 1588274062, Messages: 0, Members Joined 0
time: 1588274067, Messages: 1, Members Joined 0
time: 1588274072, Messages: 1, Members Joined 0
time: 1588274077, Messages: 0, Members Joined 0
time: 1588274082, Messages: 0, Members Joined 0
time: 1588274087, Messages: 0, Members Joined 0
time: 1588274092, Messages: 0, Members Joined 0
time: 1588274097, Messages: 0, Members Joined 0
time: 1588274102, Messages: 0, Members Joined 0
time: 1588274107, Messages: 0, Members Joined 0
time: 1588274112, Messages: 0, Members Joined 0
time: 1588274117, Messages: 0, Members Joined 0
time: 1588274122, Messages: 0, Members Joined 0
time: 1588274127, Messages: 0, Members Joined 0
time: 1588274132, Messages: 0, Members Joined 0
time: 1588274137, Messages: 0, Members Joined 0
time: 1588274142, Messages: 0, Members Joined 0
time: 1588274147, Messages: 0, Members Joined 0
time: 1588274152, Messages: 0, Members Joined 0
time: 1588274157, Messages: 0, Members Joined 0
time: 1588274162, Messages: 0, Members Joined 0
time: 1588274167, Messages: 0, Members Joined 0
time: 1588274172, Messages: 0, Members Joined 0
time: 1588274177, Messages: 0, Members Joined 0
time: 1588274182, Messages: 0, Members Joined 0
time: 1588274187, Messages: 0, Members Joined 0
time: 1588274192, Messages: 0, Members Joined 0
time: 1588274224, Messages: 0, Members Joined 0
time: 1588274229, Messages: 0, Members Joined 0
time: 1588274234, Messages: 0, Members Joined 0
time: 1588274240, Messages: 0, Members Joined 0
time: 1588274245, Messages: 0, Members Joined 0
time: 1588274249, Messages: 0, Members Joined 0
time: 1588274254, Messages: 0, Members Joined 0
time: 1588274259, Messages: 0, Members Joined 0
time: 1588274264, Messages: 0, Members Joined 0
time: 1588274269, Messages: 0, Members Joined 0
time: 1588274274, Messages: 0, Members Joined 0
time: 1588274279, Messages: 0, Members Joined 0
time: 1588274284, Messages: 0, Members Joined 0
time: 1588274289, Messages: 0, Members Joined 0
time: 1588274294, Messages: 0, Members Joined 0
time: 1588274299, Messages: 0, Members Joined 0
time: 1588274304, Messages: 0, Members Joined 0
time: 1588274309, Messages: 0, Members Joined 0
time: 1588274314, Messages: 0, Members Joined 0
time: 1588274319, Messages: 0, Members Joined 0
time: 1588274324, Messages: 0, Members Joined 0
time: 1588274329, Messages: 0, Members Joined 0
time: 1588274334, Messages: 0, Members Joined 0
time: 1588274339, Messages: 0, Members Joined 0
time: 1588274344, Messages: 0, Members Joined 0
time: 1588274349, Messages: 0, Members Joined 0
time: 1588274354, Messages: 0, Members Joined 0
time: 1588274359, Messages: 0, Members Joined 0
time: 1588274364, Messages: 0, Members Joined 0
time: 1588274369, Messages: 0, Members Joined 0
time: 1588274374, Messages: 0, Members Joined 0
time: 1588274379, Messages: 0, Members Joined 0
time: 1588274384, Messages: 0, Members Joined 0
time: 1588274389, Messages: 0, Members Joined 0
time: 1588274394, Messages: 0, Members Joined 0
time: 1588274399, Messages: 0, Members Joined 0
time: 1588274404, Messages: 0, Members Joined 0
time: 1588274409, Messages: 1, Members Joined 0
time: 1588274414, Messages: 0, Members Joined 0
time: 1588274419, Messages: 0, Members Joined 0
time: 1588274424, Messages: 0, Members Joined 0
time: 1588274429, Messages: 0, Members Joined 0
time: 1588274434, Messages: 0, Members Joined 0
time: 1588274439, Messages: 0, Members Joined 0
time: 1588274444, Messages: 0, Members Joined 0
time: 1588274449, Messages: 0, Members Joined 0
time: 1588274454, Messages: 0, Members Joined 0
time: 1588274459, Messages: 0, Members Joined 0
time: 1588274464, Messages: 0, Members Joined 0
time: 1588274469, Messages: 0, Members Joined 0
time: 1588274474, Messages: 0, Members Joined 0
time: 1588274479, Messages: 0, Members Joined 0
time: 1588274484, Messages: 0, Members Joined 0
time: 1588274489, Messages: 0, Members Joined 0
time: 1588274494, Messages: 0, Members Joined 0
time: 1588274499, Messages: 0, Members Joined 0
time: 1588274504, Messages: 0, Members Joined 0
time: 1588274509, Messages: 0, Members Joined 0
time: 1588274514, Messages: 0, Members Joined 0
time: 1588274519, Messages: 0, Members Joined 0
time: 1588274524, Messages: 0, Members Joined 0
time: 1588274529, Messages: 0, Members Joined 0
time: 1588274534, Messages: 0, Members Joined 0
time: 1588274539, Messages: 0, Members Joined 0
time: 1588274544, Messages: 0, Members Joined 0
time: 1588274549, Messages: 0, Members Joined 0
time: 1588274554, Messages: 0, Members Joined 0
time: 1588274559, Messages: 0, Members Joined 0
time: 1588274650, Messages: 0, Members Joined 0
time: 1588274655, Messages: 1, Members Joined 0
time: 1588274660, Messages: 0, Members Joined 0
time: 1588274665, Messages: 0, Members Joined 0
time: 1588274670, Messages: 0, Members Joined 0
time: 1588274675, Messages: 0, Members Joined 0
time: 1588274680, Messages: 0, Members Joined 0
time: 1588274685, Messages: 0, Members Joined 0
time: 1588274690, Messages: 0, Members Joined 0
time: 1588274695, Messages: 0, Members Joined 0
time: 1588274700, Messages: 0, Members Joined 0
time: 1588274709, Messages: 0, Members Joined 0
time: 1588274714, Messages: 1, Members Joined 0
time: 1588274719, Messages: 0, Members Joined 0
time: 1588274724, Messages: 0, Members Joined 0
time: 1588274729, Messages: 0, Members Joined 0
time: 1588274734, Messages: 0, Members Joined 0
time: 1588274741, Messages: 0, Members Joined 0
time: 1588274746, Messages: 1, Members Joined 0
time: 1588274751, Messages: 0, Members Joined 0
time: 1588274756, Messages: 0, Members Joined 0
time: 1588274761, Messages: 0, Members Joined 0
time: 1588274768, Messages: 0, Members Joined 0
time: 1588274773, Messages: 1, Members Joined 0
time: 1588274778, Messages: 0, Members Joined 0
time: 1588274783, Messages: 0, Members Joined 0
time: 1588274788, Messages: 1, Members Joined 0
time: 1588274793, Messages: 1, Members Joined 0
time: 1588274798, Messages: 1, Members Joined 0
time: 1588274803, Messages: 1, Members Joined 0
time: 1588274808, Messages: 1, Members Joined 0
time: 1588274813, Messages: 1, Members Joined 0
time: 1588274818, Messages: 1, Members Joined 0
time: 1588274823, Messages: 1, Members Joined 0
time: 1588274831, Messages: 0, Members Joined 0
time: 1588274836, Messages: 1, Members Joined 0
time: 1588274841, Messages: 1, Members Joined 0
time: 1588274846, Messages: 1, Members Joined 0
time: 1588274851, Messages: 1, Members Joined 0
time: 1588274861, Messages: 0, Members Joined 0
time: 1588274866, Messages: 1, Members Joined 0
time: 1588274871, Messages: 1, Members Joined 0
time: 1588274876, Messages: 1, Members Joined 0
time: 1588274881, Messages: 1, Members Joined 0
time: 1588274886, Messages: 1, Members Joined 0
time: 1588274891, Messages: 1, Members Joined 0
time: 1588274896, Messages: 0, Members Joined 0
time: 1588274901, Messages: 0, Members Joined 0
time: 1588274906, Messages: 0, Members Joined 0
time: 1588274911, Messages: 0, Members Joined 0
time: 1588274916, Messages: 0, Members Joined 0
time: 1588274921, Messages: 0, Members Joined 0
time: 1588274928, Messages: 0, Members Joined 0
time: 1588274933, Messages: 1, Members Joined 0
time: 1588274938, Messages: 0, Members Joined 0
time: 1588274943, Messages: 0, Members Joined 0
time: 1588274949, Messages: 0, Members Joined 0
time: 1588274954, Messages: 1, Members Joined 0
time: 1588274959, Messages: 0, Members Joined 0
time: 1588275107, Messages: 0, Members Joined 0
time: 1588275112, Messages: 1, Members Joined 0
time: 1588275117, Messages: 0, Members Joined 0
time: 1588275122, Messages: 0, Members Joined 0
time: 1588275127, Messages: 0, Members Joined 0
time: 1588275132, Messages: 0, Members Joined 0
time: 1588275137, Messages: 0, Members Joined 0
time: 1588275142, Messages: 0, Members Joined 0
time: 1588275147, Messages: 0, Members Joined 0
time: 1588275152, Messages: 0, Members Joined 0
time: 1588275157, Messages: 0, Members Joined 0
time: 1588275162, Messages: 0, Members Joined 0
time: 1588275167, Messages: 0, Members Joined 0
time: 1588275172, Messages: 0, Members Joined 0
time: 1588275177, Messages: 0, Members Joined 0
time: 1588275182, Messages: 0, Members Joined 0
time: 1588275187, Messages: 0, Members Joined 0
time: 1588275193, Messages: 0, Members Joined 0
time: 1588275198, Messages: 0, Members Joined 0
time: 1588275203, Messages: 0, Members Joined 0
time: 1588275208, Messages: 0, Members Joined 0
time: 1588275213, Messages: 0, Members Joined 0
time: 1588275218, Messages: 0, Members Joined 0
time: 1588275223, Messages: 0, Members Joined 0
time: 1588275228, Messages: 0, Members Joined 0
time: 1588275233, Messages: 0, Members Joined 0
time: 1588275238, Messages: 0, Members Joined 0
time: 1588275243, Messages: 0, Members Joined 0
time: 1588275248, Messages: 0, Members Joined 0
time: 1588275253, Messages: 0, Members Joined 0
time: 1588275258, Messages: 0, Members Joined 0
time: 1588275263, Messages: 0, Members Joined 0
time: 1588275268, Messages: 0, Members Joined 0
time: 1588275273, Messages: 0, Members Joined 0
time: 1588275278, Messages: 0, Members Joined 0
time: 1588275283, Messages: 0, Members Joined 0
time: 1588275288, Messages: 0, Members Joined 0
time: 1588275293, Messages: 0, Members Joined 0
time: 1588275298, Messages: 0, Members Joined 0
time: 1588275303, Messages: 0, Members Joined 0
time: 1588275308, Messages: 0, Members Joined 0
time: 1588275313, Messages: 0, Members Joined 0
time: 1588275318, Messages: 0, Members Joined 0
time: 1588275323, Messages: 0, Members Joined 0
time: 1588275328, Messages: 0, Members Joined 0
time: 1588275333, Messages: 0, Members Joined 0
time: 1588275338, Messages: 0, Members Joined 0
time: 1588275343, Messages: 0, Members Joined 0
time: 1588275348, Messages: 0, Members Joined 0
time: 1588275353, Messages: 0, Members Joined 0
time: 1588275358, Messages: 0, Members Joined 0
time: 1588275363, Messages: 0, Members Joined 0
time: 1588275368, Messages: 0, Members Joined 0
time: 1588275373, Messages: 0, Members Joined 0
time: 1588275378, Messages: 0, Members Joined 0
time: 1588275383, Messages: 0, Members Joined 0
time: 1588275394, Messages: 0, Members Joined 0
time: 1588275399, Messages: 0, Members Joined 0
time: 1588275404, Messages: 0, Members Joined 0
time: 1588275409, Messages: 0, Members Joined 0
time: 1588275414, Messages: 0, Members Joined 0
time: 1588275419, Messages: 0, Members Joined 0
time: 1588275424, Messages: 0, Members Joined 0
time: 1588275429, Messages: 0, Members Joined 0
time: 1588275434, Messages: 0, Members Joined 0
time: 1588275439, Messages: 0, Members Joined 0
